"state","with_kids","low_income","month","n_snap","month_num"
"Missouri",0,0,"december",11810.7906631,12
"Missouri",0,0,"february",15914.3557282133,2
"Missouri",0,0,"january",15434.0385157578,1
"Missouri",0,0,"july",31288.4406368089,7
"Missouri",0,0,"june",29678.3629641978,6
"Missouri",0,0,"march",20671.5289565244,3
"Missouri",0,0,"may",27702.12576637,5
"Missouri",0,0,"november",19183.9581010367,11
"Missouri",0,0,"october",21025.93209885,10
"Missouri",0,0,"september",29470.3951281575,9
"Missouri",0,1,"april",63889.4012082511,4
"Missouri",0,1,"august",70376.3666017589,8
"Missouri",0,1,"december",55651.77120357,12
"Missouri",0,1,"february",50666.3017902078,2
"Missouri",0,1,"january",51447.57877193,1
"Missouri",0,1,"july",64477.9466599867,7
"Missouri",0,1,"june",67146.7878943489,6
"Missouri",0,1,"march",60230.1764995567,3
"Missouri",0,1,"may",67184.0293072311,5
"Missouri",0,1,"november",90296.323557,11
"Missouri",0,1,"october",73440.601480825,10
"Missouri",0,1,"september",67306.1897304537,9
"Missouri",0,NA,"april",19879.4586283525,4
"Missouri",0,NA,"august",21742.0576680657,8
"Missouri",0,NA,"december",4185.50297505,12
"Missouri",0,NA,"february",15154.57615996,2
"Missouri",0,NA,"january",15154.57615996,1
"Missouri",0,NA,"july",23481.0905636029,7
"Missouri",0,NA,"june",22758.3848841457,6
"Missouri",0,NA,"march",15154.57615996,3
"Missouri",0,NA,"may",21966.9388797171,5
"Missouri",0,NA,"november",41078.1934021333,11
"Missouri",0,NA,"october",24401.65018798,10
"Missouri",0,NA,"september",20461.2219078671,9
"Missouri",1,0,"april",19291.8106715624,4
"Missouri",1,0,"august",23170.8149592732,8
"Missouri",1,0,"december",33432.9742256,12
"Missouri",1,0,"february",12374.3434311561,2
"Missouri",1,0,"january",11598.0665914166,1
"Missouri",1,0,"july",21804.6782329332,7
"Missouri",1,0,"june",20798.6862845777,6
"Missouri",1,0,"march",12459.9184724999,3
"Missouri",1,0,"may",21406.1061620332,5
"Missouri",1,0,"november",20832.9995100167,11
"Missouri",1,0,"october",19857.4049538665,10
"Missouri",1,0,"september",21349.2612509986,9
"Missouri",1,1,"april",100300.332353354,4
"Missouri",1,1,"august",116231.420146072,8
"Missouri",1,1,"december",54145.663359095,12
"Missouri",1,1,"february",82046.2353226656,2
"Missouri",1,1,"january",79230.2882646211,1
"Missouri",1,1,"july",113595.675218932,7
"Missouri",1,1,"june",109615.788196411,6
"Missouri",1,1,"march",94586.0307677322,3
"Missouri",1,1,"may",103755.302342561,5
"Missouri",1,1,"november",109991.03469536,11
"Missouri",1,1,"october",95542.6007029317,10
"Missouri",1,1,"september",109493.605058339,9
"Missouri",1,NA,"april",29857.4432458711,4
"Missouri",1,NA,"august",35637.6832439378,8
"Missouri",1,NA,"december",18003.6893218,12
"Missouri",1,NA,"february",26380.6366831911,2
"Missouri",1,NA,"january",28175.7647171356,1
"Missouri",1,NA,"july",35245.9163672467,7
"Missouri",1,NA,"june",31886.1832611767,6
"Missouri",1,NA,"march",26041.6777746933,3
"Missouri",1,NA,"may",30131.9754370267,5
"Missouri",1,NA,"november",43200.1525959,11
"Missouri",1,NA,"october",33515.85534087,10
"Missouri",1,NA,"september",33587.4108614987,9
"Montana",0,0,"april",2661.08077448111,4
"Montana",0,0,"august",3432.56499899778,8
"Montana",0,0,"december",1766.53267396,12
"Montana",0,0,"february",2240.96562726889,2
"Montana",0,0,"january",2120.36458633222,1
"Montana",0,0,"july",3488.58964854333,7
"Montana",0,0,"june",3082.72664851222,6
"Montana",0,0,"march",2377.03455859444,3
"Montana",0,0,"may",2778.70178359889,5
"Montana",0,0,"november",2565.76711237,11
"Montana",0,0,"october",2426.87856325333,10
"Montana",0,0,"september",3487.4386142775,9
"Montana",0,1,"april",14895.5238277567,4
"Montana",0,1,"august",15863.5364192633,8
"Montana",0,1,"december",6750.688639315,12
"Montana",0,1,"february",13219.1666449278,2
"Montana",0,1,"january",12185.1258657022,1
"Montana",0,1,"july",15465.6460113067,7
"Montana",0,1,"june",15790.7493415278,6
"Montana",0,1,"march",14363.3476677989,3
"Montana",0,1,"may",14962.70618829,5
"Montana",0,1,"november",20861.7972040233,11
"Montana",0,1,"october",15382.5525212533,10
"Montana",0,1,"september",15956.6052681337,9
"Montana",0,NA,"april",4012.05173497125,4
"Montana",0,NA,"august",4095.01373769,8
"Montana",0,NA,"december",1750.58091334,12
"Montana",0,NA,"february",3918.7920045625,2
"Montana",0,NA,"january",3801.54034962375,1
"Montana",0,NA,"july",4012.05173497125,7
"Montana",0,NA,"june",4012.05173497125,6
"Montana",0,NA,"march",3918.7920045625,3
"Montana",0,NA,"may",4012.05173497125,5
"Montana",0,NA,"november",2063.384813115,11
"Montana",0,NA,"october",4530.889785068,10
"Montana",0,NA,"september",4127.01362926571,9
"Montana",1,0,"april",2274.89209962889,4
"Montana",1,0,"august",4538.32760792,8
"Montana",1,0,"december",3791.87855508,12
"Montana",1,0,"february",1463.48602222333,2
"Montana",1,0,"january",1310.60460830222,1
"Montana",1,0,"july",3672.51006371333,7
"Montana",1,0,"june",3223.76208542444,6
"Montana",1,0,"march",1964.37855004333,3
"Montana",1,0,"may",2536.56329076444,5
"Montana",1,0,"november",3605.33124839333,11
"Montana",1,0,"october",4311.74205690833,10
"Montana",1,0,"september",4509.7872285625,9
"Montana",1,1,"april",14872.7878730267,4
"Montana",1,1,"august",16534.0946392778,8
"Montana",1,1,"december",12035.291015845,12
"Montana",1,1,"february",13756.5026087956,2
"Montana",1,1,"january",13444.0630808833,1
"Montana",1,1,"july",16061.3417393556,7
"Montana",1,1,"june",15227.9497108556,6
"Montana",1,1,"march",15375.9026189133,3
"Montana",1,1,"may",14960.4617849667,5
"Montana",1,1,"november",19179.66813349,11
"Montana",1,1,"october",15067.367323835,10
"Montana",1,1,"september",16442.36564491,9
"Montana",1,NA,"april",8097.02124720667,4
"Montana",1,NA,"august",7932.61056023556,8
"Montana",1,NA,"december",13744.0341501,12
"Montana",1,NA,"february",7827.93330751625,2
"Montana",1,NA,"january",7851.51147207875,1
"Montana",1,NA,"july",8061.24716750555,7
"Montana",1,NA,"june",8402.38055817667,6
"Montana",1,NA,"march",8732.22814862,3
"Montana",1,NA,"may",8284.74312218778,5
"Montana",1,NA,"november",10212.66957524,11
"Montana",1,NA,"october",9049.290501526,10
"Montana",1,NA,"september",7549.658983155,9
"Nebraska",0,0,"april",3280.92557287333,4
"Nebraska",0,0,"august",3940.11810952,8
"Nebraska",0,0,"december",2459.14430558,12
"Nebraska",0,0,"february",2893.85898178875,2
"Nebraska",0,0,"january",2893.85898178875,1
"Nebraska",0,0,"july",3823.98036174111,7
"Nebraska",0,0,"june",3724.56152137667,6
"Nebraska",0,0,"march",3265.34213871222,3
"Nebraska",0,0,"may",3440.21902773667,5
"Nebraska",0,0,"november",4457.35956814333,11
"Nebraska",0,0,"october",4287.96115951833,10
"Nebraska",0,0,"september",4117.003265545,9
"Nebraska",0,1,"april",13773.5424020789,4
"Nebraska",0,1,"august",16070.18857805,8
"Nebraska",0,1,"december",9384.529982045,12
"Nebraska",0,1,"february",12474.0831841544,2
"Nebraska",0,1,"january",12455.72446353,1
"Nebraska",0,1,"july",14860.5486641556,7
"Nebraska",0,1,"june",14160.6354655756,6
"Nebraska",0,1,"march",13009.3619095567,3
"Nebraska",0,1,"may",13602.7413343011,5
"Nebraska",0,1,"november",18681.6041250767,11
"Nebraska",0,1,"october",17573.9715461283,10
"Nebraska",0,1,"september",14742.5988807875,9
"Nebraska",0,NA,"april",3720.27158371875,4
"Nebraska",0,NA,"august",4176.45424824125,8
"Nebraska",0,NA,"december",3220.58455952,12
"Nebraska",0,NA,"february",2928.9260469125,2
"Nebraska",0,NA,"january",2756.0586875875,1
"Nebraska",0,NA,"july",4128.78782540625,7
"Nebraska",0,NA,"june",3707.63168434375,6
"Nebraska",0,NA,"march",3059.2915913025,3
"Nebraska",0,NA,"may",3009.69591544375,5
"Nebraska",0,NA,"november",3686.96179025333,11
"Nebraska",0,NA,"october",3788.00708944,10
"Nebraska",0,NA,"september",4945.35556387857,9
"Nebraska",1,0,"april",4322.17485195111,4
"Nebraska",1,0,"august",6040.92889876222,8
"Nebraska",1,0,"december",6936.337715535,12
"Nebraska",1,0,"february",3208.17495236222,2
"Nebraska",1,0,"january",3036.26255066889,1
"Nebraska",1,0,"july",5195.10567751333,7
"Nebraska",1,0,"june",4804.69959530222,6
"Nebraska",1,0,"march",3843.88299408667,3
"Nebraska",1,0,"may",4387.45531718667,5
"Nebraska",1,0,"november",8066.68386578667,11
"Nebraska",1,0,"october",7062.60876689333,10
"Nebraska",1,0,"september",6534.52454792,9
"Nebraska",1,1,"april",23183.8853605056,4
"Nebraska",1,1,"august",27811.1660626089,8
"Nebraska",1,1,"december",25880.466113095,12
"Nebraska",1,1,"february",19533.7532364044,2
"Nebraska",1,1,"january",20035.8338828689,1
"Nebraska",1,1,"july",25856.9223550844,7
"Nebraska",1,1,"june",23729.0217082578,6
"Nebraska",1,1,"march",21561.8175487967,3
"Nebraska",1,1,"may",23653.1238622544,5
"Nebraska",1,1,"november",36853.0932818067,11
"Nebraska",1,1,"october",28437.1195637133,10
"Nebraska",1,1,"september",28043.9190128088,9
"Nebraska",1,NA,"april",8533.039018285,4
"Nebraska",1,NA,"august",11659.7806594625,8
"Nebraska",1,NA,"december",5347.612391215,12
"Nebraska",1,NA,"february",7661.75833021222,2
"Nebraska",1,NA,"january",7561.57248825125,1
"Nebraska",1,NA,"july",11938.1123347189,7
"Nebraska",1,NA,"june",10559.1731988433,6
"Nebraska",1,NA,"march",8474.27617837667,3
"Nebraska",1,NA,"may",9459.88934241,5
"Nebraska",1,NA,"november",7738.45638174667,11
"Nebraska",1,NA,"october",7960.36612717333,10
"Nebraska",1,NA,"september",9477.5159115625,9
"Nevada",0,0,"april",18972.9585169256,4
"Nevada",0,0,"august",24613.7839937044,8
"Nevada",0,0,"december",25524.61098177,12
"Nevada",0,0,"february",14775.3191749889,2
"Nevada",0,0,"january",13457.7749438867,1
"Nevada",0,0,"july",21739.0540266378,7
"Nevada",0,0,"june",22521.0496649133,6
"Nevada",0,0,"march",17381.5598860567,3
"Nevada",0,0,"may",21416.9013066956,5
"Nevada",0,0,"november",24508.1996772867,11
"Nevada",0,0,"october",26007.749179755,10
"Nevada",0,0,"september",25145.5011019863,9
"Nevada",0,1,"april",46441.5122304656,4
"Nevada",0,1,"august",49491.8627748311,8
"Nevada",0,1,"december",19737.921174695,12
"Nevada",0,1,"february",36623.1590783256,2
"Nevada",0,1,"january",36187.37422058,1
"Nevada",0,1,"july",49377.7666464278,7
"Nevada",0,1,"june",48893.6656178567,6
"Nevada",0,1,"march",44959.1965363778,3
"Nevada",0,1,"may",47495.2212355233,5
"Nevada",0,1,"november",35448.2955439933,11
"Nevada",0,1,"october",43847.36244173,10
"Nevada",0,1,"september",48372.5164356575,9
"Nevada",0,NA,"april",6966.64740617889,4
"Nevada",0,NA,"august",9799.02376014111,8
"Nevada",0,NA,"december",16563.93950611,12
"Nevada",0,NA,"february",5438.45204598111,2
"Nevada",0,NA,"january",5371.30709398778,1
"Nevada",0,NA,"july",9819.94901346444,7
"Nevada",0,NA,"june",7877.53115722,6
"Nevada",0,NA,"march",6631.97274237222,3
"Nevada",0,NA,"may",7590.49133268667,5
"Nevada",0,NA,"november",10524.0479373233,11
"Nevada",0,NA,"october",7001.10780781833,10
"Nevada",0,NA,"september",9986.15376783375,9
"Nevada",1,0,"april",17026.1305425467,4
"Nevada",1,0,"august",23001.6856913256,8
"Nevada",1,0,"december",17546.55268979,12
"Nevada",1,0,"february",9672.69725237111,2
"Nevada",1,0,"january",9868.45817757667,1
"Nevada",1,0,"july",20541.59741652,7
"Nevada",1,0,"june",18651.8551236478,6
"Nevada",1,0,"march",13276.1344738211,3
"Nevada",1,0,"may",17569.8293879756,5
"Nevada",1,0,"november",28332.7480837867,11
"Nevada",1,0,"october",24325.8721656417,10
"Nevada",1,0,"september",27334.5912665087,9
"Nevada",1,1,"april",59862.4349687244,4
"Nevada",1,1,"august",68439.0675903667,8
"Nevada",1,1,"december",35243.7350264,12
"Nevada",1,1,"february",45513.7673669567,2
"Nevada",1,1,"january",45713.72886033,1
"Nevada",1,1,"july",60326.2597434356,7
"Nevada",1,1,"june",63827.5310124578,6
"Nevada",1,1,"march",52462.4410019556,3
"Nevada",1,1,"may",61763.2565124878,5
"Nevada",1,1,"november",68570.1894939633,11
"Nevada",1,1,"october",76327.8564626333,10
"Nevada",1,1,"september",74564.1613878012,9
"Nevada",1,NA,"april",23644.7581935578,4
"Nevada",1,NA,"august",28823.3462774556,8
"Nevada",1,NA,"december",24352.50027081,12
"Nevada",1,NA,"february",16568.4710388222,2
"Nevada",1,NA,"january",17305.9160989744,1
"Nevada",1,NA,"july",28664.9540849833,7
"Nevada",1,NA,"june",25190.6870207033,6
"Nevada",1,NA,"march",21678.2358508133,3
"Nevada",1,NA,"may",24528.4393200911,5
"Nevada",1,NA,"november",37438.9699192967,11
"Nevada",1,NA,"october",29385.00114008,10
"Nevada",1,NA,"september",30924.8335155462,9
"New Hampshire",0,0,"april",3702.60498625,4
"New Hampshire",0,0,"august",4377.16017495444,8
"New Hampshire",0,0,"december",2312.30361067,12
"New Hampshire",0,0,"february",2749.31064518111,2
"New Hampshire",0,0,"january",2790.10066358333,1
"New Hampshire",0,0,"july",4440.09462776889,7
"New Hampshire",0,0,"june",4446.27898193,6
"New Hampshire",0,0,"march",2915.64963673333,3
"New Hampshire",0,0,"may",4183.30354626111,5
"New Hampshire",0,0,"november",1533.96387897667,11
"New Hampshire",0,0,"october",2754.763065915,10
"New Hampshire",0,0,"september",4181.69331153625,9
"New Hampshire",0,1,"april",7160.58465690556,4
"New Hampshire",0,1,"august",7585.60618891111,8
"New Hampshire",0,1,"december",3726.150353825,12
"New Hampshire",0,1,"february",7094.94597487444,2
"New Hampshire",0,1,"january",7335.86522360889,1
"New Hampshire",0,1,"july",7338.84284529222,7
"New Hampshire",0,1,"june",7263.28549073333,6
"New Hampshire",0,1,"march",7363.89101571444,3
"New Hampshire",0,1,"may",7529.82023338222,5
"New Hampshire",0,1,"november",8036.39353835,11
"New Hampshire",0,1,"october",7984.76001357333,10
"New Hampshire",0,1,"september",8347.0317155125,9
"New Hampshire",0,NA,"april",4043.59798424875,4
"New Hampshire",0,NA,"august",3916.07980646714,8
"New Hampshire",0,NA,"february",1849.84279820286,2
"New Hampshire",0,NA,"january",2106.78671534571,1
"New Hampshire",0,NA,"july",4167.29428348143,7
"New Hampshire",0,NA,"june",3977.20012835571,6
"New Hampshire",0,NA,"march",1951.04044031143,3
"New Hampshire",0,NA,"may",4007.45635282714,5
"New Hampshire",0,NA,"november",13513.23130803,11
"New Hampshire",0,NA,"october",5639.46629892,10
"New Hampshire",0,NA,"september",4123.10671112,9
"New Hampshire",1,0,"april",4040.75547309125,4
"New Hampshire",1,0,"august",4286.7935789175,8
"New Hampshire",1,0,"december",8500.46144045,12
"New Hampshire",1,0,"february",3874.18607057857,2
"New Hampshire",1,0,"january",3866.61145119,1
"New Hampshire",1,0,"july",4063.94193401375,7
"New Hampshire",1,0,"june",3959.767700375,6
"New Hampshire",1,0,"march",3373.06226619875,3
"New Hampshire",1,0,"may",3961.85165674875,5
"New Hampshire",1,0,"november",5750.90052486667,11
"New Hampshire",1,0,"october",4029.75544919,10
"New Hampshire",1,0,"september",3877.2193615125,9
"New Hampshire",1,1,"april",14089.5942541789,4
"New Hampshire",1,1,"august",14156.0857423178,8
"New Hampshire",1,1,"december",3678.00490866,12
"New Hampshire",1,1,"february",12822.2793270656,2
"New Hampshire",1,1,"january",12615.8853551956,1
"New Hampshire",1,1,"july",15083.1824432244,7
"New Hampshire",1,1,"june",14674.6233587078,6
"New Hampshire",1,1,"march",13390.2310871567,3
"New Hampshire",1,1,"may",14490.75867354,5
"New Hampshire",1,1,"november",12567.4953130133,11
"New Hampshire",1,1,"october",13399.3103074917,10
"New Hampshire",1,1,"september",14467.8722065987,9
"New Hampshire",1,NA,"april",3525.51808045625,4
"New Hampshire",1,NA,"august",3410.034493005,8
"New Hampshire",1,NA,"december",7671.05297005,12
"New Hampshire",1,NA,"february",3129.70172443125,2
"New Hampshire",1,NA,"january",3129.70172443125,1
"New Hampshire",1,NA,"july",3368.03586356375,7
"New Hampshire",1,NA,"june",3525.51808045625,6
"New Hampshire",1,NA,"march",3260.79162800875,3
"New Hampshire",1,NA,"may",3525.51808045625,5
"New Hampshire",1,NA,"november",5279.68432576,11
"New Hampshire",1,NA,"october",5189.052122558,10
"New Hampshire",1,NA,"september",3028.6510106275,9
"New Jersey",0,0,"april",29015.5679972733,4
"New Jersey",0,0,"august",37985.2585142511,8
"New Jersey",0,0,"december",36838.0969574,12
"New Jersey",0,0,"february",22963.03633135,2
"New Jersey",0,0,"january",20427.3152553611,1
"New Jersey",0,0,"july",36439.7694042956,7
"New Jersey",0,0,"june",35339.3400434733,6
"New Jersey",0,0,"march",25551.9242519178,3
"New Jersey",0,0,"may",28896.0339681289,5
"New Jersey",0,0,"november",47794.3149412167,11
"New Jersey",0,0,"october",38760.1849905117,10
"New Jersey",0,0,"september",42829.4428310088,9
"New Jersey",0,1,"april",43768.3542396678,4
"New Jersey",0,1,"august",51661.1355364711,8
"New Jersey",0,1,"december",63752.7861175,12
"New Jersey",0,1,"february",36465.9737013744,2
"New Jersey",0,1,"january",34560.3578811522,1
"New Jersey",0,1,"july",50798.6879871656,7
"New Jersey",0,1,"june",50907.9827263544,6
"New Jersey",0,1,"march",42402.9531095611,3
"New Jersey",0,1,"may",45621.7831533189,5
"New Jersey",0,1,"november",80296.3070678933,11
"New Jersey",0,1,"october",59301.7430269383,10
"New Jersey",0,1,"september",55370.7871637125,9
"New Jersey",0,NA,"april",13136.3881657838,4
"New Jersey",0,NA,"august",14287.8077196562,8
"New Jersey",0,NA,"december",11207.878886,12
"New Jersey",0,NA,"february",13434.6847975338,2
"New Jersey",0,NA,"january",14609.9779123963,1
"New Jersey",0,NA,"july",14771.7862999437,7
"New Jersey",0,NA,"june",14022.5358815712,6
"New Jersey",0,NA,"march",13434.6847975338,3
"New Jersey",0,NA,"may",14104.9106704713,5
"New Jersey",0,NA,"november",17671.1112233,11
"New Jersey",0,NA,"october",18735.190179665,10
"New Jersey",0,NA,"september",19443.6091248571,9
"New Jersey",1,0,"april",21971.7967252022,4
"New Jersey",1,0,"august",30639.1343936489,8
"New Jersey",1,0,"december",22241.5940702,12
"New Jersey",1,0,"february",13749.3867770022,2
"New Jersey",1,0,"january",15858.3781305167,1
"New Jersey",1,0,"july",31968.88529035,7
"New Jersey",1,0,"june",30665.6265765689,6
"New Jersey",1,0,"march",24489.05422398,3
"New Jersey",1,0,"may",28330.6047228022,5
"New Jersey",1,0,"november",41387.61064523,11
"New Jersey",1,0,"october",30782.5777839167,10
"New Jersey",1,0,"september",25904.23412609,9
"New Jersey",1,1,"april",88412.6668581833,4
"New Jersey",1,1,"august",102682.583992912,8
"New Jersey",1,1,"december",52887.33900355,12
"New Jersey",1,1,"february",70967.07394675,2
"New Jersey",1,1,"january",69200.9067100833,1
"New Jersey",1,1,"july",103363.658584487,7
"New Jersey",1,1,"june",97283.1479111222,6
"New Jersey",1,1,"march",88604.1112156389,3
"New Jersey",1,1,"may",93529.6960817533,5
"New Jersey",1,1,"november",116112.333407507,11
"New Jersey",1,1,"october",108639.861001212,10
"New Jersey",1,1,"september",106418.232263466,9
"New Jersey",1,NA,"april",56943.9305567778,4
"New Jersey",1,NA,"august",59040.5533502744,8
"New Jersey",1,NA,"december",36696.4148868,12
"New Jersey",1,NA,"february",42609.0182185444,2
"New Jersey",1,NA,"january",40958.7077750333,1
"New Jersey",1,NA,"july",58383.7205500222,7
"New Jersey",1,NA,"june",51025.2281186667,6
"New Jersey",1,NA,"march",43812.3970689556,3
"New Jersey",1,NA,"may",52665.5879917444,5
"New Jersey",1,NA,"november",48506.3361342667,11
"New Jersey",1,NA,"october",49208.59405975,10
"New Jersey",1,NA,"september",56550.2549644087,9
"New Mexico",0,0,"april",16214.4796740233,4
"New Mexico",0,0,"august",21305.2557351267,8
"New Mexico",0,0,"december",15224.181583975,12
"New Mexico",0,0,"february",11808.7155093867,2
"New Mexico",0,0,"january",11001.0934447922,1
"New Mexico",0,0,"july",19661.8484348633,7
"New Mexico",0,0,"june",19124.5643913767,6
"New Mexico",0,0,"march",14641.3179155878,3
"New Mexico",0,0,"may",16727.58360083,5
"New Mexico",0,0,"november",27523.2093471733,11
"New Mexico",0,0,"october",21418.33105317,10
"New Mexico",0,0,"september",19902.9072737312,9
"New Mexico",0,1,"april",36713.2039895922,4
"New Mexico",0,1,"august",39828.5544611878,8
"New Mexico",0,1,"december",22038.900704785,12
"New Mexico",0,1,"february",30435.2037404622,2
"New Mexico",0,1,"january",29618.3041280711,1
"New Mexico",0,1,"july",40962.0666591356,7
"New Mexico",0,1,"june",38073.4603738089,6
"New Mexico",0,1,"march",33020.10271321,3
"New Mexico",0,1,"may",37665.8538950144,5
"New Mexico",0,1,"november",41328.9341774733,11
"New Mexico",0,1,"october",40307.3644991417,10
"New Mexico",0,1,"september",38875.9446011563,9
"New Mexico",0,NA,"april",16883.7067074244,4
"New Mexico",0,NA,"august",18053.1502212956,8
"New Mexico",0,NA,"december",11892.85321242,12
"New Mexico",0,NA,"february",15846.2361117411,2
"New Mexico",0,NA,"january",13536.2107231822,1
"New Mexico",0,NA,"july",17694.2685201167,7
"New Mexico",0,NA,"june",17316.1598791611,6
"New Mexico",0,NA,"march",16523.1355553133,3
"New Mexico",0,NA,"may",16932.5897144167,5
"New Mexico",0,NA,"november",19230.26495757,11
"New Mexico",0,NA,"october",18159.9246899267,10
"New Mexico",0,NA,"september",16434.2815030175,9
"New Mexico",1,0,"april",24356.5073765167,4
"New Mexico",1,0,"august",30968.4632790389,8
"New Mexico",1,0,"december",22574.214362775,12
"New Mexico",1,0,"february",15217.1878568267,2
"New Mexico",1,0,"january",15166.3179010578,1
"New Mexico",1,0,"july",28626.1647369156,7
"New Mexico",1,0,"june",26802.9692355067,6
"New Mexico",1,0,"march",18283.2951613378,3
"New Mexico",1,0,"may",25574.1374421678,5
"New Mexico",1,0,"november",40202.0495034133,11
"New Mexico",1,0,"october",36675.7939568817,10
"New Mexico",1,0,"september",35043.2211409525,9
"New Mexico",1,1,"april",77671.4947550778,4
"New Mexico",1,1,"august",87471.2313190044,8
"New Mexico",1,1,"december",54172.93722968,12
"New Mexico",1,1,"february",60867.4898773356,2
"New Mexico",1,1,"january",61102.1737694778,1
"New Mexico",1,1,"july",83371.2533755256,7
"New Mexico",1,1,"june",84497.7541439522,6
"New Mexico",1,1,"march",71054.4309385656,3
"New Mexico",1,1,"may",79314.5811135822,5
"New Mexico",1,1,"november",91595.1365932,11
"New Mexico",1,1,"october",82292.70291362,10
"New Mexico",1,1,"september",85646.3405258212,9
"New Mexico",1,NA,"april",19157.6953868844,4
"New Mexico",1,NA,"august",22438.3120388033,8
"New Mexico",1,NA,"december",17363.25726433,12
"New Mexico",1,NA,"february",14469.8832389911,2
"New Mexico",1,NA,"january",16063.6625712511,1
"New Mexico",1,NA,"july",22253.2563534256,7
"New Mexico",1,NA,"june",21534.8869583211,6
"New Mexico",1,NA,"march",17523.9361823711,3
"New Mexico",1,NA,"may",20839.4697060478,5
"New Mexico",1,NA,"november",26113.80270404,11
"New Mexico",1,NA,"october",21612.2353780467,10
"New Mexico",1,NA,"september",23059.1969283825,9
"New York",0,0,"april",129726.530622696,4
"New York",0,0,"august",159299.332154091,8
"New York",0,0,"december",134350.36494807,12
"New York",0,0,"february",106129.335310086,2
"New York",0,0,"january",109125.204780663,1
"New York",0,0,"july",145841.752960771,7
"New York",0,0,"june",143618.48026415,6
"New York",0,0,"march",118643.634583662,3
"New York",0,0,"may",127737.092774096,5
"New York",0,0,"november",189918.10635151,11
"New York",0,0,"october",144832.737964729,10
"New York",0,0,"september",160679.310814536,9
"New York",0,1,"april",224681.139399772,4
"New York",0,1,"august",253112.895648621,8
"New York",0,1,"december",206506.060969955,12
"New York",0,1,"february",202045.499500986,2
"New York",0,1,"january",203143.86693163,1
"New York",0,1,"july",243229.165709743,7
"New York",0,1,"june",235653.643996832,6
"New York",0,1,"march",214157.809433831,3
"New York",0,1,"may",229543.824826761,5
"New York",0,1,"november",248776.69857697,11
"New York",0,1,"october",208492.682933253,10
"New York",0,1,"september",243750.670890253,9
"New York",0,NA,"april",87240.2535200222,4
"New York",0,NA,"august",82120.3716345222,8
"New York",0,NA,"december",178753.1832833,12
"New York",0,NA,"february",64497.1109874667,2
"New York",0,NA,"january",65239.6413389,1
"New York",0,NA,"july",82601.3098634222,7
"New York",0,NA,"june",85100.8207584222,6
"New York",0,NA,"march",72924.2116216667,3
"New York",0,NA,"may",84342.1735394889,5
"New York",0,NA,"november",124257.751375533,11
"New York",0,NA,"october",96100.3319892333,10
"New York",0,NA,"september",87142.5901803875,9
"New York",1,0,"april",85209.2912467178,4
"New York",1,0,"august",96945.50881977,8
"New York",1,0,"december",104077.190457105,12
"New York",1,0,"february",68034.8359582567,2
"New York",1,0,"january",68034.8359582567,1
"New York",1,0,"july",97397.2200823089,7
"New York",1,0,"june",117647.907018706,6
"New York",1,0,"march",76415.8561342989,3
"New York",1,0,"may",93592.2779242844,5
"New York",1,0,"november",138402.119539477,11
"New York",1,0,"october",117384.846011265,10
"New York",1,0,"september",105005.362404704,9
"New York",1,1,"april",366202.71831979,4
"New York",1,1,"august",376801.64611623,8
"New York",1,1,"december",315942.54567913,12
"New York",1,1,"february",333164.521166798,2
"New York",1,1,"january",335657.831833342,1
"New York",1,1,"july",374509.490970663,7
"New York",1,1,"june",385704.725869125,6
"New York",1,1,"march",348054.756860792,3
"New York",1,1,"may",379538.431014492,5
"New York",1,1,"november",398589.222290145,11
"New York",1,1,"october",383781.627621864,10
"New York",1,1,"september",400092.755280371,9
"New York",1,NA,"april",166214.764469112,4
"New York",1,NA,"august",179050.186953846,8
"New York",1,NA,"december",201262.3211738,12
"New York",1,NA,"february",149837.492184746,2
"New York",1,NA,"january",148083.692868534,1
"New York",1,NA,"july",170922.003664723,7
"New York",1,NA,"june",185702.768900257,6
"New York",1,NA,"march",153912.773253346,3
"New York",1,NA,"may",168313.037119334,5
"New York",1,NA,"november",188969.061575833,11
"New York",1,NA,"october",148439.35496055,10
"New York",1,NA,"september",210840.621592362,9
"North Carolina",0,0,"april",42581.8422274173,4
"North Carolina",0,0,"august",50083.0859288222,8
"North Carolina",0,0,"december",37140.3260219,12
"North Carolina",0,0,"february",36657.2498257278,2
"North Carolina",0,0,"january",34835.5762098611,1
"North Carolina",0,0,"july",48600.3051436444,7
"North Carolina",0,0,"june",45733.8264729,6
"North Carolina",0,0,"march",38312.3457766944,3
"North Carolina",0,0,"may",42775.2965499222,5
"North Carolina",0,0,"november",51029.3522730833,11
"North Carolina",0,0,"october",48808.4372733733,10
"North Carolina",0,0,"september",51722.1244202188,9
"North Carolina",0,1,"april",117533.278765101,4
"North Carolina",0,1,"august",149148.14218641,8
"North Carolina",0,1,"december",93816.352630235,12
"North Carolina",0,1,"february",107042.717176557,2
"North Carolina",0,1,"january",108057.680916346,1
"North Carolina",0,1,"july",141002.760658737,7
"North Carolina",0,1,"june",132506.543066193,6
"North Carolina",0,1,"march",111559.139087712,3
"North Carolina",0,1,"may",123366.73201672,5
"North Carolina",0,1,"november",150529.72378009,11
"North Carolina",0,1,"october",167646.247064512,10
"North Carolina",0,1,"september",160437.777401541,9
"North Carolina",0,NA,"april",23956.3687942267,4
"North Carolina",0,NA,"august",32946.7819787175,8
"North Carolina",0,NA,"december",19620.24445045,12
