"t","month","month_num","state","with_kids","low_income","n_hungry","n_fi","n_nonconf","sufficiency_respondents","confidence_respondents","n_snap","pebt","bach_or_higher","highschool_degree","no_highschool_degree","some_college","asian","black","latino","other","white","people"
1,"april",4,"Kentucky",0,1,66556.54079266,126776.208463318,318978.4639772,429059.22601061,429059.22601061,48515.8444490822,0,76440.03455584,198553.7753166,34095.301479,119970.11465917,5121.7690764,19431.35450553,28770.70393273,738.02242084,374997.37607511,429059.22601061
1,"april",4,"Kentucky",0,NA,73736.46654604,93270.989422773,71841.14788423,315938.33544543,207507.75508341,10267.59394774,0,77334.64021525,171136.8609215,15868.9113907,51597.92291798,1171.1287547,18699.99897564,10965.670291,15790.1336722,269311.40375189,336495.44635408
1,"april",4,"Kentucky",1,0,20274.82797459,118440.258794145,308034.90000475,640969.99718422,642381.96368452,16685.2570791822,0,318701.47262166,174805.462212,24699.6943697,122763.36798086,48060.67708784,28610.33927968,14568.1050995,11203.62910574,538527.24661146,642381.96368452
1,"april",4,"Kentucky",1,1,140532.69166631,234570.633846406,393394.71022277,483731.44180082,483731.44180082,72968.8696064489,0,91414.85197231,259204.9583625,59872.4371723,73239.19429371,4548.130569,86007.44145878,49147.23418718,14994.48363949,329034.15194637,483731.44180082
1,"april",4,"Kentucky",1,NA,35868.24913735,60674.9274693311,57320.74277369,177533.00303974,95528.33313335,36521.7674534622,0,57557.45080929,60193.40776747,26937.8753131,32844.26914988,0,17116.87184008,0,0,160416.13119966,194009.80628574
1,"april",4,"Louisiana",0,0,54729.94835233,187688.634165811,561724.03419638,1095450.53010756,1093883.28993596,23435.7072024844,0,474574.27966781,326387.69677711,37639.8903349,256848.66332774,16444.017774,241267.0890501,40123.32957266,46817.200292,750798.8934188,1098324.59999876
1,"april",4,"Louisiana",0,1,189459.99532179,227842.257362493,486209.24137114,543766.42885652,564899.06680306,60542.5508687504,0,52962.19671469,344685.003276,95090.100188,51029.12867783,2779.6891364,192468.71390607,18457.44358353,45259.2180754,284801.36415512,564899.06680306
1,"april",4,"Louisiana",0,NA,69483.505396,88917.0313151978,96338.4406953,301717.92696945,162824.72355332,22704.3136840333,0,48097.54020082,159750.1505741,22731.5717731,71138.66442143,0,81565.29151322,18312.6909417,25152.807933,176687.13658153,341178.83938255
1,"april",4,"Louisiana",1,0,76989.33148702,180024.435275453,431098.44382352,707664.69717249,707664.69717249,15160.92881105,0,264264.43540614,290369.57538366,9181.7962266,143848.89015609,15502.0869735,85905.35680547,32320.72777839,13917.36377238,560019.16184275,707664.69717249
1,"april",4,"Louisiana",1,1,122650.51167051,196193.415066658,389578.87414322,458540.54980297,458540.54980297,134418.388243353,0,80372.3463222,151202.738871,50753.8082322,176211.65637757,12355.648734,236448.44447292,29335.7157244,5783.9740956,174616.76677605,458540.54980297
1,"april",4,"Louisiana",1,NA,26254.6779884,61705.372469841,69609.91613205,223152.52995511,99466.95588386,50688.3467779167,0,38308.89891096,102489.3363422,9363.7169316,72990.57777035,0,51937.97320287,24746.59387069,11667.747958,134800.21492355,260824.24683551
1,"april",4,"Maine",0,0,10875.90409894,76503.2031126904,217418.0418592,515659.38195978,518476.97988804,5419.08552962856,1,223769.67489319,174214.89152341,7150.8837233,110523.93181988,4121.7891681,0,13569.54294384,5197.93755344,492770.1122944,518476.97988804
1,"april",4,"Maine",0,1,11850.92457246,39843.686844682,93560.07803485,140132.84225768,140132.84225768,19130.81125324,1,22818.79106402,86978.52719547,2244.5643199,28090.95967829,0,528.5745622,229.79305448,8196.39269009,131178.08195091,140132.84225768
1,"april",4,"Maine",0,NA,3069.01346158,9631.04338598659,15657.37817007,63963.53356931,38933.56036518,3557.77457377667,1,29260.41764652,21071.894829,1122.2821599,12508.93893389,1171.3368637,0,0,3961.3491015,58830.84760411,77038.54734306
1,"april",4,"Maine",1,0,3111.48843146,36202.6577497929,86741.55124019,198241.87283769,198241.87283769,5597.01449098625,1,109100.52472475,40804.71545191,7096.44509871,41240.18756232,1930.04112434,486.3857783,6920.9594531,2916.27386244,185988.21261951,198241.87283769
1,"april",4,"Maine",1,1,13083.8474472,27044.0475876476,54019.73653854,77406.66407289,77406.66407289,28251.5762557189,1,16190.69381497,30470.84386441,8037.8355363,22707.29085721,695.69198511,250.84948362,0,1549.45561824,74910.66698592,77406.66407289
1,"april",4,"Maine",1,NA,15435.92662199,20967.1421028529,7455.08342008,51489.61089831,15179.34948628,8925.48849722667,1,19296.66544509,24016.8013224,1103.4700743,7072.67405652,0,1111.15699175,1093.15842518,1158.26253546,48127.03294592,54323.0935991
1,"april",4,"Maryland",0,0,97430.08867572,326594.112626341,895129.12092183,1887822.78193147,1886740.97996957,41355.5068262956,0,1030306.97889313,506162.87863626,62107.4969662,289245.42743588,93560.00586781,425808.87177277,114978.79765087,62860.49367243,1190614.61296759,1891111.98123287
1,"april",4,"Maryland",0,1,107579.07542191,137015.648447513,339636.23398385,404594.93604563,403360.73461283,75138.8785244844,0,128976.82412953,162867.7064523,39062.5421052,73687.8633586,26730.9902163,156170.67203764,19322.327774,6421.3969846,195949.54903309,404594.93604563
1,"april",4,"Maryland",0,NA,48132.25487196,67539.0325034587,103891.63129537,380171.31271013,212533.36694421,15451.45941385,0,152176.91956037,149054.6349912,10067.054324,68872.70383456,48432.8443055,121247.27779825,26635.9999083,0,183855.19069808,512722.40137128
1,"april",4,"Maryland",1,0,42360.42674893,212727.017440879,507543.91847639,969979.8895174,971763.1370065,38561.3943532756,0,589793.91748324,128103.3771362,66493.0275825,185589.56731546,86949.29856231,242071.61297576,111793.01064805,18674.1965687,510491.77076258,971763.1370065
1,"april",4,"Maryland",1,1,122268.34486052,215542.579806702,416943.586689,481060.16743075,481060.16743075,109394.391233649,0,106176.94629138,191478.75804225,92856.2591794,90548.20391772,7023.63101257,247674.08692657,62784.1986322,24492.81932191,139085.4315375,481060.16743075
1,"april",4,"Maryland",1,NA,59520.8695321,99622.8987697969,179965.8202567,286209.59663001,223373.26754223,49155.43159313,0,74879.35202375,36733.3794873,54828.4866679,119768.37845106,25578.9676734,104500.7633789,71122.29955615,4874.4673238,80133.09869776,325667.37691398
1,"april",4,"Massachusetts",0,0,97970.27861262,313547.514243026,947992.45043009,2405077.34250378,2407478.84748888,41253.0542362934,0,1463199.16286641,507687.9942742,37592.179385,396598.00597817,140639.61557042,70480.22192174,192499.8789275,60302.66449509,1941154.96158903,2432362.21113078
1,"april",4,"Massachusetts",0,1,68752.86778444,112337.987333712,359321.959747,442561.90888421,454151.56143141,71840.3669572267,0,119520.92814771,199673.8573,42673.1630347,80693.9604018,8914.9468481,46840.86882348,66630.47573835,6086.7608565,314088.85661778,466045.30491241
1,"april",4,"Massachusetts",0,NA,75898.1065189,112655.283245355,108278.84097535,453492.87146812,208376.07705322,18522.3151248044,0,133301.56943175,170341.3259939,53434.1374724,96415.83857007,5976.7052305,17354.16752884,42375.35114236,44196.098469,343590.54909742,514041.8442926
1,"april",4,"Massachusetts",1,0,26707.978432106,154915.695089268,565870.301928256,1113142.12252268,1113142.12252268,32732.42366266,0,736229.871962256,179036.35897956,13475.017818,184400.87376286,114888.7350605,68816.76327092,84512.17356187,45994.136835216,798930.31379417,1113142.12252268
1,"april",4,"Massachusetts",1,1,86725.02685129,150114.269626515,356591.95353703,400597.83656103,400597.83656103,71810.5034780233,0,88478.39057098,156686.3179193,60954.9164845,94478.21158625,11108.6871745,62499.87212365,146924.59499687,10585.6443728,169479.03789321,400597.83656103
1,"april",4,"Massachusetts",1,NA,17929.1221838,61037.3769448884,143235.63580925,353791.82335885,255078.98195465,47857.2329220756,0,101519.42257438,181538.0151464,43406.5318815,27327.85375657,22837.5073503,46217.7322189,32527.7661273,0,252208.81766235,397875.68057578
1,"april",4,"Michigan",0,0,88682.37207259,528460.673202059,1289174.53226379,3171272.7380768,3171272.7380768,54809.7433667978,1,1444021.39966847,986999.22788305,58039.6811421,682212.42938318,42493.03279081,232874.93769269,71359.4877841,120466.76695103,2704078.51285817,3171272.7380768
1,"april",4,"Michigan",0,1,154195.00459033,286023.664224807,715167.14965789,934097.66262715,939753.64020525,124391.513709966,1,217844.32231709,433359.1262324,53940.2628751,228953.95120256,4163.84151405,177553.59870679,34416.27905314,42494.03355299,675469.90980018,939753.64020525
1,"april",4,"Michigan",0,NA,83287.3246952,142132.221583007,148323.4751626,704026.99144981,355656.8417373,44020.3488971336,1,226780.29639828,252981.09860241,48981.3538328,175284.24261632,9803.1673054,125077.34204993,20410.6903969,3809.4155558,544926.37614178,740998.0931093
1,"april",4,"Michigan",1,0,70879.49045206,284117.911426658,617304.57940066,1425432.15438487,1425432.15438487,31935.8812770956,1,751914.04567614,378014.5262082,12433.5863154,283069.99618513,68891.5416944,95675.47023069,118457.0891595,39279.08009904,1103128.97320124,1425432.15438487
1,"april",4,"Michigan",1,1,239190.35354019,358275.608538345,793517.95594093,895796.94412799,895796.94412799,178485.394309815,1,155623.74708229,358045.66164005,160156.8838499,221970.65155575,24043.92748027,221312.08010687,94848.5994376,33982.5719921,521609.76511115,895796.94412799
1,"april",4,"Michigan",1,NA,69094.6618686,113503.362825984,81663.18074747,394328.88004097,230775.19898979,51401.6748991033,1,110087.7107535,126507.29843661,0,157733.87085086,35354.4313109,79046.63799421,3652.0145551,3723.7211434,272552.07503736,471204.43008967
1,"april",4,"Minnesota",0,0,47576.9870788,200994.393141681,611820.89314014,1865082.70154159,1865024.05106239,13461.6774693811,0,990254.456102357,430050.918057,53407.1674382,391370.15994403,29516.37118985,33250.96501336,36316.36862477,30826.2870618,1735172.70965181,1868655.24018259
1,"april",4,"Minnesota",0,1,69507.64429471,122282.806340991,267107.01186956,443820.79585767,418872.98072767,34396.2510436778,0,150066.75130586,134330.83714962,52551.0824095,106872.12499269,9839.3915592,32279.962773,15350.81057779,25910.64692341,360439.98402427,443820.79585767
1,"april",4,"Minnesota",0,NA,5708.4234881,32770.2844711432,100168.2629659,306283.01609973,167169.98079424,10627.4271478189,0,125766.17460244,122347.2853633,10281.743852,47887.81228199,29953.0875541,13076.015184,1116.9237443,0,262136.98961733,351668.33539442
1,"april",4,"Minnesota",1,0,64091.09955931,174780.417139036,358618.77443974,1028834.6637171,1028834.6637171,11501.9279950278,0,607976.725479039,232923.0366333,20967.922323,166966.97928176,74620.77267685,46796.08824454,27396.18603094,18060.64150535,861960.975259419,1028834.6637171
1,"april",4,"Minnesota",1,1,86556.82296071,127725.533608333,218858.83987085,281170.66148445,281170.66148445,43048.0181053102,0,55906.79947674,113129.38657309,15371.8990338,96762.57640082,33522.69673627,70421.0395756,9036.9111278,17298.542658,150891.47138678,281170.66148445
1,"april",4,"Minnesota",1,NA,6762.700201,38396.292336788,97830.388093,240028.07785415,186984.1487378,22525.62033748,0,60343.97605961,112500.2613989,18883.055445,48300.78495064,28945.6007794,19395.0072577,5598.0080406,23188.9748722,162900.48690425,267474.30335713
1,"april",4,"Mississippi",0,0,50012.51048568,132353.946500346,336605.74278035,676806.55363691,677594.59353046,5256.94138841889,0,318166.83709566,218477.795976,4107.7208029,136054.19976235,1165.50297124,152442.97952117,12300.40401817,23392.63330668,487505.03381965,677594.59353046
1,"april",4,"Mississippi",0,1,87453.77777607,117000.882304974,225619.77916854,302812.35846607,306032.13177857,41120.0573760111,0,78525.84182184,133459.32008286,14592.5539246,76234.64263677,1671.9710369,107836.34058459,3867.99924204,23601.7705852,165834.27701734,306032.13177857
1,"april",4,"Mississippi",0,NA,3457.95954072,39561.7624132671,36870.62432747,187394.62365434,69649.10496472,11094.701391128,0,27513.71884676,97424.9209936,12835.719313,49620.26450098,0,60377.68229969,309.20954252,1397.9271624,125309.80464973,207238.39330447
1,"april",4,"Mississippi",1,0,6596.36300719,86458.5435442936,251320.79850436,378612.8884671,378612.8884671,10223.44902508,0,185790.46115393,82207.4043925,24125.636883,86489.38603767,2677.4449978,87605.96909422,5701.83135666,9155.01427049,273472.62874793,378612.8884671
1,"april",4,"Mississippi",1,1,77131.44151968,153466.790218916,398120.08189674,435296.81740865,435296.81740865,70012.3967206126,0,77299.33286421,171119.0874427,96387.15137176,90491.24572998,0,237723.21290357,17486.34804778,9248.95771609,170838.29874121,435296.81740865
1,"april",4,"Mississippi",1,NA,39771.0963404,62401.7649141932,79395.59287983,176822.06665839,101661.72057716,25089.9237314022,0,45258.09432083,92336.5988418,8345.3950742,30881.97842156,0,92193.9085768,7993.619641,945.79655294,75688.74188765,184895.17550628
1,"april",4,"Missouri",0,0,61526.56504908,279022.576769783,742023.554864327,1861640.58630941,1861640.58630941,22416.9326411367,0,794551.85647333,636652.20569351,21586.946183,408849.57795957,30911.68415924,171495.71876754,107749.21553165,37159.70480836,1514324.26304262,1861640.58630941
1,"april",4,"Missouri",0,1,96523.50713649,161229.492078374,325963.81391635,465261.56130753,465261.56130753,63889.4012082511,0,59369.21332218,239205.1688791,32746.5936427,133940.58546355,5502.1424825,27031.32942353,5120.665505,21375.261443,406232.1624535,465261.56130753
1,"april",4,"Missouri",0,NA,88754.3837856,117711.423739294,192426.31919079,415751.03436949,297875.62921279,19879.4586283525,0,74892.73368489,192130.0079828,5500.4571568,143227.835545,0,58048.5719126,6384.1495573,16315.1206051,335003.19229449,436642.97819528
1,"april",4,"Missouri",1,0,26387.58838388,174044.953603063,403266.41546508,926659.99793955,926659.99793955,19291.8106715624,0,499667.14881565,211128.98904821,15174.4974578,200689.36261789,4912.1011599,55559.88922965,42830.88606894,73186.00271328,750171.11876778,926659.99793955
1,"april",4,"Missouri",1,1,119533.25783564,278007.373555826,572753.61829612,679609.9430454,682337.9169368,100300.332353354,0,109117.72957394,337256.867073,63651.0860112,169584.26038726,6867.2383219,90405.123723,131870.04912287,22396.7487744,428070.78310323,682337.9169368
1,"april",4,"Missouri",1,NA,91530.5060278,122143.793042216,114636.42509033,237202.06323702,157559.03108964,29857.4432458711,0,46191.74655809,102152.8049136,2750.2285784,86107.28318693,2602.7889484,42282.1174201,4733.695855,5918.1433327,181665.31768082,245336.9593106
1,"april",4,"Montana",0,0,5198.1507562,37215.2210660083,133953.973711362,388017.495530201,389380.966315471,2661.08077448111,0,176756.719817691,115989.78052983,6642.1100603,88628.88512238,2546.20751478,283.71219634,12089.17386839,16451.67616956,356646.725781131,389380.966315471
1,"april",4,"Montana",0,1,22156.93075094,30751.2741459146,66421.688394874,104474.687507728,104619.877295248,14895.5238277567,0,27831.242037788,46915.23228009,3622.1250748,26106.08811505,733.04520476,2322.13937841,285.24004861,9571.0442327,91563.218643248,104905.117343858
1,"april",4,"Montana",0,NA,0,7258.68277718589,17346.5698461,59002.967685957,34916.19929296,4012.05173497125,0,19006.136940477,22525.30929329,0,17471.52145219,0,0,3675.98914957,4260.73853439,51066.240001997,68658.520107174
1,"april",4,"Montana",1,0,0,17377.8664574179,50740.362914437,137488.759347161,137488.759347161,2274.89209962889,0,79687.207098481,28485.45701576,973.09741393,28342.99781899,677.59473741,0,3376.38157149,10498.89630449,122935.886733771,137488.759347161
1,"april",4,"Montana",1,1,23358.33855437,31049.167499477,56979.27868785,76546.255391137,76546.255391137,14872.7878730267,0,10586.887983067,34959.86585905,7544.58679982,23454.9147492,0,3952.82744098,7833.54788477,7435.33597912,57324.544086267,76546.255391137
1,"april",4,"Montana",1,NA,5913.24550188,15616.1244639758,26378.5441136,44521.51118548,32808.83262218,8097.02124720667,0,14253.79961778,20078.98349703,708.5619377,9480.16613297,0,728.92640633,1409.70849729,3514.7010554,38868.17522646,45224.38149678
1,"april",4,"Nebraska",0,0,20466.36419783,67651.3300603967,217487.46945752,581645.54825849,580610.26151959,3280.92557287333,0,254607.214995,187014.74471267,14041.45592351,125982.13262731,8722.11222016,16620.38293518,11108.71175868,9630.84564847,535563.495696,581645.54825849
1,"april",4,"Nebraska",0,1,31000.89645727,49236.9743427692,121205.886926,155832.21518662,157026.50928442,13773.5424020789,0,34033.02045058,61676.79071788,7081.1546747,53041.24934346,589.45926786,6550.39679466,5011.15196793,1390.2819814,142290.92517477,157026.50928442
1,"april",4,"Nebraska",0,NA,1524.2698499,14370.0387756392,40634.86028032,132662.82295517,86916.1501628,3720.27158371875,0,46194.84546275,46058.8406346,6165.6062066,34243.53065122,4389.84839504,1893.3824125,4988.8038487,2054.87712285,119335.91117608,142392.66919726
